股票代码,股票简称,币种,报告期间,数据类型,总资产,总负债,净利润,营业总收入,营业总成本,研发费用,利润总额,所得税,研发投入占比,毛利率,总资产周转率
CNEY,中北能,USD,2023-09-30,A,126195222,22632988,-5625740,57899096,57110446,988559,-5847862,-222122,1.707382443415006,1.362111076829248,0.4588057699997548
CNEY,中北能,USD,2022-09-30,A,94941872,31159546,2229708,40205586,36563945,1032378,2543981,314273,2.5677476756588,9.057549863842302,0.4234758084399263
CNEY,中北能,USD,2021-09-30,A,68963140,6284188,1296360,19846921,17230306,385525,1733709,437349,1.942492742325119,13.18398455861239,0.2877902746307665
GURE,海湾资源,USD,2025-09-30,Q,131907547,24445851,-35664512,9044581,7996785,,-35664512,0,,11.58479314851622,0.06856757786573046
GURE,海湾资源,USD,2025-06-30,Q,164631573,22416748,-773777,8343785,7357130,,-773777,0,,11.82502904856729,0.05068156033472389
GURE,海湾资源,USD,2025-03-31,Q,165729939,23145112,-4629500,1604447,1594270,,-4629500,0,,0.6342995437057128,0.00968109328755621
GURE,海湾资源,USD,2024-12-31,Q,169455995,25749325,-18352519,1728414,12323865,,-13122470,5230049,,-613.0158052411053,0.01019978077494396
GURE,海湾资源,USD,2024-09-30,Q,193885294,27360176,-3492883,2242365,4071616,,-4596580,-1103697,,-81.57686192925773,0.01156542073789258
GURE,海湾资源,USD,2024-06-30,Q,,,,,,,,,,,
ZKIN,正康国际,USD,2024-09-30,A,79986873,51670367,-2781916,108199877,101652681,1196746,-2771460,12106,1.106051164919531,6.05101981770275,1.352720427013067
ZKIN,正康国际,USD,2023-09-30,A,58668977,33430185,-61060794,111599686,110303270,1274337,-61750245,-459855,1.141882245080869,1.161666350925038,1.902192465363765
ZKIN,正康国际,USD,2022-09-30,A,128923580,43859199,-6081413,102391636,94796037,987186,-7395110,-1340844,0.964127577764262,7.41818306331193,0.794204101375404
ZKIN,正康国际,USD,2021-09-30,A,133662301,44537949,-3799514,99407217,92936029,1234161,-4354417,-552146,1.241520522599481,6.509776850507746,0.7437191807733431
RDAC,龙腾收购,USD,2025-06-30,Q,59640556,1892733,398981,0,,,398981,,,,
RDAC,龙腾收购,USD,2025-03-31,Q,59239962,1891120,453867,0,,,453867,,,,
RDAC,龙腾收购,USD,2024-12-31,Q,,,307763,0,,,307763,,,,
RDAC,龙腾收购,USD,2024-09-30,Q,157186,182436,-11390,0,,,-11390,,,,
RDAC,龙腾收购,USD,2024-06-30,Q,182186,196046,-10000,0,,,-10000,,,,
BILI,哔哩哔哩,USD,2025-09-30,Q,39933106000,25041457000,470230000,7685461000,4867533000,904537000,454641000,-14760000,11.76945664027181,36.66569903874341,0.1924583827764362
BILI,哔哩哔哩,USD,2025-06-30,Q,38793783000,24638025000,219002000,7337690000,4661844000,866414000,244640000,26357000,11.80772150363398,36.4671442920047,0.1891460288881855
BILI,哔哩哔哩,USD,2025-03-31,Q,33280490000,18900142000,-9102000,7003248000,4464150000,841477000,911000,11588000,12.01552479649443,36.25600578474445,0.2104310363218811
BILI,哔哩哔哩,USD,2024-12-31,Q,32698500000,18594587000,89960000,7734161000,4945945000,919321000,65401000,-23533000,11.88649938888006,36.05065888853361,0.23652953499396
BILI,哔哩哔哩,USD,2024-09-30,Q,32021300000,18298184000,-79515000,7305620000,4758434000,906072000,-88224000,-8419000,12.40239705870275,34.86611677037678,0.2281487634793091
BILI,哔哩哔哩,USD,2024-06-30,Q,,,,,,,,,,,
PONY,小马智行,USD,2025-09-30,Q,900666000,88674000,-61315000,25442000,20773000,60384000,-61571000,-1000,237.3398317742316,18.35154468988287,0.0282479853797079
PONY,小马智行,USD,2025-06-30,Q,991046000,126781000,-53098000,21455000,17992000,49030000,-53262000,1000,228.5248193894197,16.14075972966674,0.02164884374690983
PONY,小马智行,USD,2025-03-31,Q,972336000,54990000,-42988000,13979000,11663000,47486000,-37377000,0,339.6952571714715,16.56770870591602,0.01437671751328759
PONY,小马智行,USD,2024-12-31,Q,1050821000,82110000,-180914000,35516000,28060000,147840000,-181118000,0,416.2630926906183,20.99335510755716,0.03379833482581715
PONY,小马智行,USD,2024-09-30,Q,,,-41890000,14789000,13428000,33614000,-42114000,-1000,227.290553789979,9.202785854351207,
ECX,亿咖通科技,USD,2025-09-30,Q,507400000,800700000,400000,219900000,172300000,25900000,800000,-100000,11.77808094588449,21.64620281946339,0.4333858888450926
ECX,亿咖通科技,USD,2025-06-30,Q,494944000,790217000,-43160463.228613,154994428.233156,138378157.988931,33746550.042677,-43727780.307828,1804195.82037,21.77275043197845,10.72055972181746,0.3131554847278803
ECX,亿咖通科技,USD,2025-03-31,Q,583812880.310581,813141881.659737,-25895536.771387,168286571.766844,134901842.011069,34582449.957323,-26859219.692172,247804.17963,20.54973821989549,19.83802356020928,0.2882542976395411
ECX,亿咖通科技,USD,2024-12-31,Q,516586211.147792,755609649.182888,62846.154094,245485503.45685,193378908.210176,41705552.793149,11169.605649,74665.01118,16.98900839596003,21.22593575299773,0.4752072319379392
ECX,亿咖通科技,USD,2024-09-30,Q,542560928.653937,785020606.648318,-45200000,198200000,164000000,47800000,-47100000,100000,24.11705348133199,17.25529767911201,0.3653045944383113
FINV,信也科技,USD,2025-09-30,Q,26291053000,9576181000,624289000,3486607000,757822000,139029000,776459000,135738000,3.987515656338669,78.26477145258987,0.1326157229229274
FINV,信也科技,USD,2025-06-30,Q,25647096000,9504903000,746997000,3577951000,674544000,128974000,929983000,178670000,3.604688828885583,81.14719849433378,0.1395070615402227
FINV,信也科技,USD,2025-03-31,Q,24430169000,8634053000,746406000,3481041000,620465000,126041000,891572000,153931000,3.620784702047462,82.17587784803455,0.142489435910165
FINV,信也科技,USD,2024-12-31,Q,23607121000,8053446000,680705000,3476061000,683351000,126257000,813865000,133110000,3.632185971419949,80.34122531221402,0.1472462906425565
FINV,信也科技,USD,2024-09-30,Q,22778572000,7892305000,623595000,3276051000,603071000,130736000,745742000,121666000,3.990658265088059,81.59152589504865,0.1438216144541458
FINV,信也科技,USD,2024-06-30,Q,,,,,,,,,,,
ANL,阿诺医药集团,USD,2024-12-31,A,71270000,45785000,-51869000,0,,44915000,-51869000,0,,,
ANL,阿诺医药集团,USD,2023-12-31,A,130189000,55143000,-109228000,0,,58152000,-109228000,0,,,
ANL,阿诺医药集团,USD,2022-12-31,A,72594000,313887000,-58790000,0,,54490000,-58790000,0,,,
ANL,阿诺医药集团,USD,2021-12-31,A,131685000,317113000,-56678000,45726000,,42105000,-56678000,0,92.08109172024669,,0.3472377263925276
ZYBT,正业生物,USD,2024-12-31,A,493247000,140707000,11311000,186356000,95061000,12794000,14394000,924000,6.865354482817833,48.98956835304471,0.3778147662327394
ZYBT,正业生物,USD,2023-12-31,A,499888000,160616000,31457000,211651000,94143000,11901000,43762000,6253000,5.622935870843984,55.51969988329844,0.4233968408923599
ZYBT,正业生物,USD,2022-12-31,A,519674000,162807000,46735000,260269000,112390000,13424000,63914000,8172000,5.157740645255485,56.81775393919368,0.5008312903858958
ZYBT,正业生物,USD,2021-12-31,A,445279000,126442000,38959000,214067000,88674000,11370000,53066000,6599000,5.311421190561833,58.57652043519085,0.480748025395314
NCI,Neo-Concept International Group,USD,2024-12-31,A,135647692,78821221,8063331,235667734,186223181,,9149240,1085909,,20.98062053755734,1.737351594599929
NCI,Neo-Concept International Group,USD,2023-12-31,A,90616829,93003639,4414733,174202627,139154316,,5739870,1325137,,20.11927810939384,1.92240921385585
NCI,Neo-Concept International Group,USD,2022-12-31,A,41873337,102548933,12400516,347451568,305616607,,15380434,2979918,,12.04051581658138,8.297680406985476
NCI,Neo-Concept International Group,USD,2021-12-31,A,40226914,115817188,5450515,240536527,217943422,,7192797,1742282,,9.392795880851809,5.979492411473572
DOYU,斗鱼,USD,2025-09-30,Q,3106417000,1102445000,11329000,899111000,783022000,26888000,19679000,6662000,2.990509514398111,12.91153150167221,0.2894366725394562
DOYU,斗鱼,USD,2025-06-30,Q,3210057000,1205026000,37829000,1053915000,911975000,27611000,42892000,8151000,2.619850746976748,13.46787928817789,0.3283165999856077
DOYU,斗鱼,USD,2025-03-31,Q,3202082000,1230431000,-79612000,947051000,833543000,32749000,-74297000,5134000,3.457997510165768,11.98541578014278,0.2957610079941738
DOYU,斗鱼,USD,2024-12-31,Q,5446333214,1236243988,-173092286,1135999456,1066208974,34150080,-168609606,6463551,3.006170453659091,6.143531287043151,0.2085806011795003
DOYU,斗鱼,USD,2024-09-30,Q,5506137000,1220180000,3404000,1063101000,1002282000,43243000,10830000,6432000,4.067628569627909,5.720905163291165,0.1930756535843551
PT,品钛,USD,2024-12-31,A,103440000,498559000,-15454000,35142000,12840000,2269000,-14091000,685000,6.456661544590518,63.46252347618234,0.3397331786542924
PT,品钛,USD,2023-12-31,A,113197000,493076000,-78762000,52717000,38191000,123000,-95155000,-13901000,0.233321319498454,27.5546787563784,0.4657102220023499
PT,品钛,USD,2022-12-31,A,528871000,776008000,-190183000,74568000,62688000,15960000,-194035000,2522000,21.40328290955906,15.93176697779208,0.1409946849042583
PT,品钛,USD,2021-12-31,A,761233000,826262000,-101729000,173240000,89720000,22714000,-101948000,6872000,13.11129069498961,48.21057492495959,0.227578152812608
NTCL,网班,USD,2024-09-30,A,7228724,4166469,-1477813,10101647,7786717,2515015,-1303413,86311,24.89707866449897,22.91636205462337,1.397431552235222
NTCL,网班,USD,2023-09-30,A,6541163,2097344,162229,11089528,8729856,567809,419560,257331,5.120226938423349,21.27838082919309,1.695345002104366
NTCL,网班,USD,2022-09-30,A,4353771,1942742,132687,9257607,6216774,828311,64151,-68536,8.947355401887334,32.84685772467982,2.126342198521695
NTCL,网班,USD,2021-09-30,A,4218006,1691563,1066546,11557513,7580167,406754,1229986,163481,3.519390374036352,34.41351093440258,2.740041858641263
PDD,拼多多,USD,2025-09-30,Q,613724318000,222321342000,29328184000,108276512000,46840159000,4332173000,33277583000,3986686000,4.001027480456703,56.74024021017596,0.1764253245705672
PDD,拼多多,USD,2025-06-30,Q,567156296000,205292640000,30753457000,103984832000,45858933000,3591279000,35535283000,4818923000,3.453656587145325,55.89844007249057,0.1833442258040278
PDD,拼多多,USD,2025-03-31,Q,530513245000,200811846000,14741829000,95672175000,40947100000,3577828000,19327840000,4480831000,3.739674571002488,57.20061762994308,0.1803388999269943
PDD,拼多多,USD,2024-12-31,Q,505034316000,191721192000,27446637000,110610106000,47798376000,3777178000,32412708000,5082796000,3.414857951587173,56.78661043865196,0.2190150302578647
PDD,拼多多,USD,2024-09-30,Q,466793869000,188288949000,24980694000,99354401000,39709214000,3063353000,29179801000,4201620000,3.083258485952726,60.03275788457524,0.2128442715257685
PDD,拼多多,USD,2024-06-30,Q,,,,,,,,,,,
AXG,华赢控股,USD,2025-03-31,A,12308000,7577000,-8538000,2865000,2705000,,-8519000,19000,,5.584642233856894,0.2327754306142346
AXG,华赢控股,USD,2024-03-31,A,15401000,6477000,-4556000,4320000,1210000,,-4401000,155000,,71.99074074074075,0.2805012661515486
AXG,华赢控股,USD,2023-03-31,A,10227000,6886000,1349000,4453000,1265000,,1349000,0,,71.5921850437907,0.4354160555392588
AXG,华赢控股,USD,2022-03-31,A,9459000,7459000,-979000,3257000,2314000,,-979000,0,,28.9530242554498,0.3443281530817211
AXG,华赢控股,USD,2021-03-31,A,,,,,,,,,,,
QFIN,奇富科技,USD,2025-09-30,Q,61449065000,37146888000,1435973000,4351626000,,,1831295000,398834000,,,0.07081679761929657
QFIN,奇富科技,USD,2025-06-30,Q,59754951000,35647490000,1733994000,4328564000,,,2172001000,441521000,,,0.07243858337361869
QFIN,奇富科技,USD,2025-03-31,Q,55627168000,32511226000,1800175000,4059182000,,,2220230000,423631000,,,0.07297121435338934
QFIN,奇富科技,USD,2024-12-31,Q,48132618000,23886399000,1916637000,3896738000,,,1932709000,20042000,,,0.08095836382720757
QFIN,奇富科技,USD,2024-09-30,Q,46988515000,24089095000,1802862000,3518820000,,,2356941000,558144000,,,0.07488681010668245
CHA,霸王茶姬,USD,2025-09-30,Q,11901697000,3239617000,394212000,3208330000,1753194000,,506347000,108492000,,45.35493543369915,0.2695691211093679
CHA,霸王茶姬,USD,2025-06-30,Q,11067088000,2871411000,69541000,3331881000,1720919000,,203641000,126403000,,48.34992606278556,0.3010621222131784
CHA,霸王茶姬,USD,2025-03-31,Q,7253231000,2839614000,678858000,3392711000,1747328000,,836063000,158746000,,48.49758791715534,0.4677516819745572
CHA,霸王茶姬,USD,2024-12-31,Q,6596106000,2907851000,659022000,3334426000,1777589000,,702264000,58129000,,46.68980508189415,0.5055143140513509
CHA,霸王茶姬,USD,2024-09-30,Q,5751851000,2722113000,640979000,3541248000,1904709000,,808292000,161659000,,46.21362299392757,0.6156710248579109
CHA,霸王茶姬,USD,2024-06-30,Q,,,,,,,,,,,
ZH,知乎,USD,2025-09-30,Q,5501426000,1379951000,-46655000,658929000,255288000,114362000,-45893000,850000,17.35573938922099,61.25713088967096,0.1197742185389752
ZH,知乎,USD,2025-06-30,Q,5746532000,1538984000,72482000,716894000,268711000,145683000,101159000,28679000,20.32141432345647,62.5173317115222,0.1247524593963803
ZH,知乎,USD,2025-03-31,Q,5683060000,1523697000,-10094000,729665000,278561000,141866000,-10341000,-233000,19.44262092878239,61.823439523617,0.1283929784306342
ZH,知乎,USD,2024-12-31,Q,5732952000,1537266000,86274000,859212000,318547000,146613000,83738000,-2663000,17.06365832879429,62.92568074002691,0.1498725264052446
ZH,知乎,USD,2024-09-30,Q,6008585000,1663522000,-10491000,845020000,304879000,179261000,-9926000,-949000,21.21381742443966,63.92049892310241,0.1406354407901361
DCX,Digital Currency X Technology I,USD,2024-12-31,A,470785000,616271000,-46895000,6915000,31741000,1478000,-69005000,0,21.37382501807664,-359.0166305133767,0.01468823348237518
DCX,Digital Currency X Technology I,USD,2023-12-31,A,536451000,615325000,-68111000,9483000,42246000,8398000,-98501000,0,88.55847305704945,-345.4919329326162,0.01767729019052998
DCX,Digital Currency X Technology I,USD,2022-12-31,A,653612000,637484000,-77256000,14961000,53286000,13772000,-111518000,0,92.05267027605106,-256.1660316823742,0.02288972662680612
DCX,Digital Currency X Technology I,USD,2021-12-31,A,809153000,697118000,-29910000,22303000,79552000,15420000,-62552000,0,69.13868089494687,-256.6874411514146,0.02756339036004316
SOS,SOS Ltd-A,USD,2024-12-31,A,482354000,46664000,-13605000,231424000,224383000,,-15985000,242000,,3.042467505530973,0.4797804102381238
SOS,SOS Ltd-A,USD,2023-12-31,A,483892000,61519000,-3651000,92416000,78234000,,-5790000,631000,,15.34582756232687,0.1909847651955395
SOS,SOS Ltd-A,USD,2022-12-31,A,454734000,45958000,-229447000,260026000,270597000,,-229676000,536000,,-4.065362694499781,0.5718200090602418
SOS,SOS Ltd-A,USD,2021-12-31,A,695300000,61731000,-49251000,290790000,277879000,,-52422000,3000,,4.439973864300698,0.4182223500647202
CASI,凯信远达,USD,2025-09-30,Q,24462000,53054000,-10883000,3075000,2369000,1413000,-10883000,0,45.95121951219512,22.95934959349593,0.1257051753740495
CASI,凯信远达,USD,2025-06-30,Q,31202000,51512000,-13375000,4175000,2117000,1724000,-11201000,0,41.2934131736527,49.2934131736527,0.1338055252868406
CASI,凯信远达,USD,2025-03-31,Q,40821000,48891000,-10750000,6240000,2621000,1936000,-10750000,0,31.02564102564103,57.99679487179488,0.1528624972440656
CASI,凯信远达,USD,2024-12-31,Q,53674000,51823000,-14370000,13356000,10128000,3666000,-14297000,0,27.44833782569632,24.16891284815813,0.2488355628423445
CASI,凯信远达,USD,2024-09-30,Q,63616000,49769000,-8395000,7793000,3748000,1521000,-7279000,0,19.51751571923521,51.90555626844604,0.1225006287726358
CASI,凯信远达,USD,2024-06-30,Q,,,,,,,,,,,
EZGO,易电行,USD,2024-09-30,A,85359663,24376155,-7284792,21134425,19625142,893653,-8903241,-786369,4.22842353174974,7.141348771021685,0.2475926480637582
EZGO,易电行,USD,2023-09-30,A,81907519,15424922,-6783086,15920659,14781260,652369,-7116232,-62447,4.097625607080712,7.156732645300674,0.1943735959088201
EZGO,易电行,USD,2022-09-30,A,47507582,13968203,-6463798,17389217,17170178,839931,-6729578,527119,4.830182980636794,1.259625433393579,0.3660303527971598
EZGO,易电行,USD,2021-09-30,A,42011670,9475170,-2978673,23422006,23039528,0,-3796645,-419405,,1.632985663140894,0.5575119008599277
GHG,格林酒店,USD,2025-09-30,Q,5182959832,3450869962,60813333,303605436,177107745,,76541953,18950376,,41.66516010602656,0.05857761700669881
GHG,格林酒店,USD,2024-12-31,Q,4947118948,3454514881,-76085549,304519662,210973480,,-65538865,11214634,,30.71925844972204,0.06155495050773135
GHG,格林酒店,USD,2024-09-30,Q,5099812774,3508917338,65500875,356981450,208168798,,89137484,24330641,,41.68638230361829,0.06999893247453558
GHG,格林酒店,USD,2024-06-30,Q,5123385738,3533705343,61690274,329711656,198324685,,90170560,26733733,,39.84905253091811,0.06435425182892993
AIXI,小i机器人,USD,2024-12-31,A,85511474,101279447,-14505464,70314315,22264768,34658779,-14551328,0,49.2912133183691,68.33536954743853,0.82227930020245
AIXI,小i机器人,USD,2023-12-31,A,66334231,74801093,-26461807,59165259,19741689,52387540,-23218076,3787692,88.5444277358779,66.63297121711238,0.8919265077483147
AIXI,小i机器人,USD,2022-12-31,A,60584144,69568303,-5898535,48184958,17379144,24001138,-5344659,660655,49.81043669271228,63.93242887126726,0.7953394208227156
AIXI,小i机器人,USD,2021-12-31,A,47190411,50573072,3677813,32524013,10885731,5363909,3917357,552355,16.49214996931651,66.53017264505459,0.6892080893298429
FENG,凤凰新媒体,USD,2025-09-30,Q,1629494000,564358000,-4922000,200908000,105220000,16310000,2988000,7990000,8.118143627929202,47.62776992454258,0.1232947160284113
FENG,凤凰新媒体,USD,2025-06-30,Q,1594893000,521827000,-10355000,187153000,95131000,16553000,-5076000,4627000,8.844635138095569,49.16939616249806,0.1173451761340729
FENG,凤凰新媒体,USD,2025-03-31,Q,1612440000,530388000,-29726000,155212000,92481000,17025000,-33355000,-3101000,10.96886838646496,40.41633378862459,0.09625908560938702
FENG,凤凰新媒体,USD,2024-12-31,Q,1711927000,598517000,-3593000,218107000,121102000,18212000,1808000,3793000,8.350030031131508,44.47587651932308,0.1274043811447567
FENG,凤凰新媒体,USD,2024-09-30,Q,1685012000,575101000,-18486000,164278000,102006000,17314000,-19089000,551000,10.53945141771874,37.90647560841987,0.09749366770088284
CCG,车车科技,USD,2024-12-31,Q,1287920000,932169000,-10415000,983636000,932013000,9256000,-10516000,-101000,0.9409984994449166,5.24818123777495,0.7637399838499286
CCG,车车科技,USD,2024-09-30,Q,1095479000,741225000,4051000,850517000,808079000,10166000,3961000,-90000,1.195272992779686,4.989670988351791,0.7763882283457738
CCG,车车科技,USD,2024-06-30,Q,1009773000,657586000,-23601000,851842000,820913000,9128000,-23693000,-92000,1.071560218913836,3.630837643600573,0.8435975214231317
